2025-05-08 18:07:50,483 - INFO - training started.
2025-05-08 18:07:50,483 - INFO - PyTorch use CUDA.
2025-05-08 18:19:02,787 - INFO - Epoch 22/50	 Step 1/469	 Loss 0.0218	 Time 4.68
2025-05-08 18:19:09,659 - INFO - Epoch 22/50	 Step 101/469	 Loss 0.0214	 Time 6.87
2025-05-08 18:19:16,466 - INFO - Epoch 22/50	 Step 201/469	 Loss 0.0178	 Time 6.81
2025-05-08 18:19:23,273 - INFO - Epoch 22/50	 Step 301/469	 Loss 0.0187	 Time 6.81
2025-05-08 18:19:30,078 - INFO - Epoch 22/50	 Step 401/469	 Loss 0.0213	 Time 6.81
2025-05-08 18:19:34,759 - INFO - Epoch 23/50	 Step 1/469	 Loss 0.0219	 Time 4.68
2025-05-08 18:19:41,582 - INFO - Epoch 23/50	 Step 101/469	 Loss 0.0175	 Time 6.82
2025-05-08 18:19:48,393 - INFO - Epoch 23/50	 Step 201/469	 Loss 0.0188	 Time 6.81
2025-05-08 18:19:55,253 - INFO - Epoch 23/50	 Step 301/469	 Loss 0.0163	 Time 6.86
2025-05-08 18:20:02,062 - INFO - Epoch 23/50	 Step 401/469	 Loss 0.0232	 Time 6.81
2025-05-08 18:20:06,743 - INFO - Epoch 24/50	 Step 1/469	 Loss 0.0224	 Time 4.68
2025-05-08 18:20:13,563 - INFO - Epoch 24/50	 Step 101/469	 Loss 0.0172	 Time 6.82
2025-05-08 18:20:20,370 - INFO - Epoch 24/50	 Step 201/469	 Loss 0.0220	 Time 6.81
2025-05-08 18:20:27,252 - INFO - Epoch 24/50	 Step 301/469	 Loss 0.0210	 Time 6.88
2025-05-08 18:20:34,059 - INFO - Epoch 24/50	 Step 401/469	 Loss 0.0178	 Time 6.81
2025-05-08 18:20:38,739 - INFO - Epoch 25/50	 Step 1/469	 Loss 0.0179	 Time 4.68
2025-05-08 18:20:45,546 - INFO - Epoch 25/50	 Step 101/469	 Loss 0.0183	 Time 6.81
2025-05-08 18:20:52,368 - INFO - Epoch 25/50	 Step 201/469	 Loss 0.0190	 Time 6.82
2025-05-08 18:20:59,175 - INFO - Epoch 25/50	 Step 301/469	 Loss 0.0220	 Time 6.81
2025-05-08 18:21:05,982 - INFO - Epoch 25/50	 Step 401/469	 Loss 0.0206	 Time 6.81
2025-05-08 18:21:10,663 - INFO - Epoch 26/50	 Step 1/469	 Loss 0.0172	 Time 4.68
2025-05-08 18:21:17,469 - INFO - Epoch 26/50	 Step 101/469	 Loss 0.0230	 Time 6.81
